"FILENAME","SAMPLINGRATE","BIT","DURATION","CHANNELS","INDEX","FFT_W","MIN_FREQ","MAX_FREQ","J","LEFT_CHANNEL","RIGHT_CHANNEL","aru","site"
"19700104_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1382.470165,"NA ","wg01_","cbma"
"19700104_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1680.003748,"NA ","wg01_","cbma"
"19700104_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1482.856857,"NA ","wg01_","cbma"
"19700104_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1477.71422,"NA ","wg01_","cbma"
"19700104_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1465.391598,"NA ","wg01_","cbma"
"19700104_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1474.342932,"NA ","wg01_","cbma"
"19700104_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1285.299235,"NA ","wg01_","cbma"
"19700104_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1343.047207,"NA ","wg01_","cbma"
"19700104_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1354.809873,"NA ","wg01_","cbma"
"19700104_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1373.27895,"NA ","wg01_","cbma"
"19700104_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1368.229453,"NA ","wg01_","cbma"
"19700104_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1348.310795,"NA ","wg01_","cbma"
"19700104_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1377.16986,"NA ","wg01_","cbma"
"19700104_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1340.892833,"NA ","wg01_","cbma"
"19700104_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1336.872423,"NA ","wg01_","cbma"
"19700104_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1247.686674,"NA ","wg01_","cbma"
"19700104_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1228.866756,"NA ","wg01_","cbma"
"19700104_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1264.68057,"NA ","wg01_","cbma"
"19700104_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1298.252799,"NA ","wg01_","cbma"
"19700104_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1278.677693,"NA ","wg01_","cbma"
"19700104_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1313.883369,"NA ","wg01_","cbma"
"19700104_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1379.1246,"NA ","wg01_","cbma"
"19700104_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1319.564815,"NA ","wg01_","cbma"
"19700104_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1562.419202,"NA ","wg01_","cbma"
"19700104_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1297.580444,"NA ","wg01_","cbma"
"19700104_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1330.184116,"NA ","wg01_","cbma"
"19700104_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1329.291555,"NA ","wg01_","cbma"
"19700104_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1428.066715,"NA ","wg01_","cbma"
"19700105_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1378.335028,"NA ","wg01_","cbma"
"19700105_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1324.112118,"NA ","wg01_","cbma"
"19700105_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1334.137936,"NA ","wg01_","cbma"
"19700105_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1326.460415,"NA ","wg01_","cbma"
"19700105_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1331.975583,"NA ","wg01_","cbma"
"19700105_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1324.28734,"NA ","wg01_","cbma"
"19700105_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1368.41038,"NA ","wg01_","cbma"
"19700105_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1376.769763,"NA ","wg01_","cbma"
"19700105_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1358.002056,"NA ","wg01_","cbma"
"19700105_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1379.916241,"NA ","wg01_","cbma"
"19700105_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1380.570387,"NA ","wg01_","cbma"
"19700105_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1377.66586,"NA ","wg01_","cbma"
"19700105_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1327.521168,"NA ","wg01_","cbma"
"19700105_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1311.261351,"NA ","wg01_","cbma"
"19700105_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1313.717712,"NA ","wg01_","cbma"
"19700105_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1300.936807,"NA ","wg01_","cbma"
"19700105_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1309.809076,"NA ","wg01_","cbma"
"19700105_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1298.027652,"NA ","wg01_","cbma"
"19700105_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1317.878461,"NA ","wg01_","cbma"
"19700105_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1327.25764,"NA ","wg01_","cbma"
"19700105_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1286.993577,"NA ","wg01_","cbma"
"19700105_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1345.704471,"NA ","wg01_","cbma"
"19700105_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1458.094891,"NA ","wg01_","cbma"
"19700105_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1349.613888,"NA ","wg01_","cbma"
"19700105_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1547.198005,"NA ","wg01_","cbma"
"19700105_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1349.457031,"NA ","wg01_","cbma"
