"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210517_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.60608290533,"NA ","aru01","2021","05","17","09","20","00","2021-05-17","09:20:00",2021-05-17 09:20:00
"20210517_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.67731557484,"NA ","aru01","2021","05","17","09","30","00","2021-05-17","09:30:00",2021-05-17 09:30:00
"20210517_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.35522063123,"NA ","aru01","2021","05","17","09","40","00","2021-05-17","09:40:00",2021-05-17 09:40:00
"20210517_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.20708444104,"NA ","aru01","2021","05","17","09","50","00","2021-05-17","09:50:00",2021-05-17 09:50:00
"20210517_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.17150571233,"NA ","aru01","2021","05","17","10","00","00","2021-05-17","10:00:00",2021-05-17 10:00:00
"20210517_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.60505060352,"NA ","aru01","2021","05","17","10","10","00","2021-05-17","10:10:00",2021-05-17 10:10:00
"20210517_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.56356396209,"NA ","aru01","2021","05","17","10","20","00","2021-05-17","10:20:00",2021-05-17 10:20:00
"20210517_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.82606358728,"NA ","aru01","2021","05","17","10","30","00","2021-05-17","10:30:00",2021-05-17 10:30:00
"20210517_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.77241953172,"NA ","aru01","2021","05","17","10","40","00","2021-05-17","10:40:00",2021-05-17 10:40:00
"20210517_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.63138207659,"NA ","aru01","2021","05","17","10","50","00","2021-05-17","10:50:00",2021-05-17 10:50:00
"20210517_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.99589423902,"NA ","aru01","2021","05","17","11","00","00","2021-05-17","11:00:00",2021-05-17 11:00:00
"20210517_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.2489718521,"NA ","aru01","2021","05","17","11","10","00","2021-05-17","11:10:00",2021-05-17 11:10:00
"20210517_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.06687200479,"NA ","aru01","2021","05","17","11","20","00","2021-05-17","11:20:00",2021-05-17 11:20:00
"20210517_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.62919178981,"NA ","aru01","2021","05","17","11","30","00","2021-05-17","11:30:00",2021-05-17 11:30:00
"20210517_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.79383351404,"NA ","aru01","2021","05","17","11","40","00","2021-05-17","11:40:00",2021-05-17 11:40:00
"20210517_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.93022548156,"NA ","aru01","2021","05","17","11","50","00","2021-05-17","11:50:00",2021-05-17 11:50:00
"20210517_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.73637646412,"NA ","aru01","2021","05","17","12","00","00","2021-05-17","12:00:00",2021-05-17 12:00:00
"20210517_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.80200693158,"NA ","aru01","2021","05","17","12","10","00","2021-05-17","12:10:00",2021-05-17 12:10:00
"20210517_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.02223992055,"NA ","aru01","2021","05","17","12","20","00","2021-05-17","12:20:00",2021-05-17 12:20:00
"20210517_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.67898388446,"NA ","aru01","2021","05","17","12","30","00","2021-05-17","12:30:00",2021-05-17 12:30:00
"20210517_124000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.66895447278,"NA ","aru01","2021","05","17","12","40","00","2021-05-17","12:40:00",2021-05-17 12:40:00
"20210517_125000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.60708208968,"NA ","aru01","2021","05","17","12","50","00","2021-05-17","12:50:00",2021-05-17 12:50:00
"20210518_050000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.00641835893,"NA ","aru01","2021","05","18","05","00","00","2021-05-18","05:00:00",2021-05-18 05:00:00
"20210518_051000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.59338310447,"NA ","aru01","2021","05","18","05","10","00","2021-05-18","05:10:00",2021-05-18 05:10:00
"20210518_052000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.12354241612,"NA ","aru01","2021","05","18","05","20","00","2021-05-18","05:20:00",2021-05-18 05:20:00
"20210518_053000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.70053509954,"NA ","aru01","2021","05","18","05","30","00","2021-05-18","05:30:00",2021-05-18 05:30:00
"20210518_054000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.60451930436,"NA ","aru01","2021","05","18","05","40","00","2021-05-18","05:40:00",2021-05-18 05:40:00
"20210518_055000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1210.88539989226,"NA ","aru01","2021","05","18","05","50","00","2021-05-18","05:50:00",2021-05-18 05:50:00
"20210518_060000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.56271801197,"NA ","aru01","2021","05","18","06","00","00","2021-05-18","06:00:00",2021-05-18 06:00:00
"20210518_061000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.5461595471,"NA ","aru01","2021","05","18","06","10","00","2021-05-18","06:10:00",2021-05-18 06:10:00
"20210518_062000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.26859650652,"NA ","aru01","2021","05","18","06","20","00","2021-05-18","06:20:00",2021-05-18 06:20:00
"20210518_063000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.70440903297,"NA ","aru01","2021","05","18","06","30","00","2021-05-18","06:30:00",2021-05-18 06:30:00
"20210518_064000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.52947957389,"NA ","aru01","2021","05","18","06","40","00","2021-05-18","06:40:00",2021-05-18 06:40:00
"20210518_065000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.6068027792,"NA ","aru01","2021","05","18","06","50","00","2021-05-18","06:50:00",2021-05-18 06:50:00
"20210518_070000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.09930539633,"NA ","aru01","2021","05","18","07","00","00","2021-05-18","07:00:00",2021-05-18 07:00:00
"20210518_071000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.37156942548,"NA ","aru01","2021","05","18","07","10","00","2021-05-18","07:10:00",2021-05-18 07:10:00
"20210518_072000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.55836858033,"NA ","aru01","2021","05","18","07","20","00","2021-05-18","07:20:00",2021-05-18 07:20:00
"20210518_073000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.0661906172,"NA ","aru01","2021","05","18","07","30","00","2021-05-18","07:30:00",2021-05-18 07:30:00
"20210518_074000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.44673452054,"NA ","aru01","2021","05","18","07","40","00","2021-05-18","07:40:00",2021-05-18 07:40:00
"20210518_075000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.88310821895,"NA ","aru01","2021","05","18","07","50","00","2021-05-18","07:50:00",2021-05-18 07:50:00
"20210518_080000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.00099505151,"NA ","aru01","2021","05","18","08","00","00","2021-05-18","08:00:00",2021-05-18 08:00:00
"20210518_081000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.68329662553,"NA ","aru01","2021","05","18","08","10","00","2021-05-18","08:10:00",2021-05-18 08:10:00
"20210518_082000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.7556440536,"NA ","aru01","2021","05","18","08","20","00","2021-05-18","08:20:00",2021-05-18 08:20:00
"20210518_083000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.58351289481,"NA ","aru01","2021","05","18","08","30","00","2021-05-18","08:30:00",2021-05-18 08:30:00
"20210518_084000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.70680500191,"NA ","aru01","2021","05","18","08","40","00","2021-05-18","08:40:00",2021-05-18 08:40:00
