Station_ID, Name, Latitude, Longitude, Elevation (ft), Date_Time (UTC),Peak_Wind Direction (Degrees), Peak_Wind Speed (mph), Wind Direction 10m (deg), Wind Gust 10m (kn), Wind Speed 10m (kn), 
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T02:40:00Z,null,null,80,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T02:45:00Z,null,null,90,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T02:50:00Z,null,null,100,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T02:51:00Z,null,null,100,,4,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T02:55:00Z,null,null,120,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:00:00Z,null,null,120,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:05:00Z,null,null,120,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:10:00Z,null,null,120,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:15:00Z,null,null,120,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:20:00Z,null,null,120,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:25:00Z,null,null,120,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:30:00Z,null,null,120,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:35:00Z,null,null,120,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:40:00Z,null,null,130,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:45:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:50:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:51:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T03:55:00Z,null,null,140,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:00:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:05:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:10:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:15:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:20:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:25:00Z,null,null,130,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:30:00Z,null,null,130,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:35:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:40:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:45:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:50:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:51:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T04:55:00Z,null,null,130,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:00:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:05:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:10:00Z,null,null,140,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:15:00Z,null,null,130,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:20:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:25:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:30:00Z,null,null,150,,5,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:35:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:40:00Z,null,null,140,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:45:00Z,null,null,140,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:50:00Z,null,null,140,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:51:00Z,null,null,140,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T05:55:00Z,null,null,140,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:00:00Z,null,null,140,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:05:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:10:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:15:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:20:00Z,null,null,160,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:25:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:30:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:35:00Z,null,null,160,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:40:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:45:00Z,null,null,150,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:50:00Z,null,null,160,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:51:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T06:55:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:00:00Z,null,null,160,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:05:00Z,null,null,160,,6,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:10:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:15:00Z,null,null,150,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:20:00Z,null,null,160,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:25:00Z,null,null,170,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:30:00Z,null,null,180,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:35:00Z,null,null,180,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:40:00Z,null,null,180,,7,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:45:00Z,null,null,180,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:50:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:51:00Z,null,null,180,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T07:55:00Z,null,null,190,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:00:00Z,null,null,190,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:05:00Z,null,null,190,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:10:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:15:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:20:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:25:00Z,null,null,180,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:30:00Z,null,null,190,15,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:35:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:40:00Z,null,null,190,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:45:00Z,null,null,180,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:50:00Z,null,null,180,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:51:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T08:55:00Z,null,null,180,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:00:00Z,null,null,180,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:05:00Z,null,null,180,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:10:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:15:00Z,null,null,180,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:20:00Z,null,null,180,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:25:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:30:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:35:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:40:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:45:00Z,null,null,190,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:50:00Z,null,null,190,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:51:00Z,null,null,190,16,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T09:55:00Z,null,null,190,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:00:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:05:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:10:00Z,null,null,190,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:15:00Z,null,null,190,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:20:00Z,null,null,190,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:25:00Z,null,null,190,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:30:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:35:00Z,null,null,190,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:40:00Z,null,null,200,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:45:00Z,null,null,190,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:50:00Z,null,null,190,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:51:00Z,null,null,190,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T10:55:00Z,null,null,200,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:00:00Z,null,null,200,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:05:00Z,null,null,190,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:10:00Z,null,null,190,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:15:00Z,null,null,190,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:20:00Z,null,null,190,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:25:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:30:00Z,null,null,190,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:35:00Z,null,null,190,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:40:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:45:00Z,null,null,190,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:50:00Z,null,null,190,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:51:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T11:55:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:00:00Z,null,null,190,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:05:00Z,null,null,200,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:10:00Z,null,null,200,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:15:00Z,null,null,200,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:20:00Z,null,null,200,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:25:00Z,null,null,200,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:30:00Z,null,null,200,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:35:00Z,null,null,200,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:40:00Z,null,null,200,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:45:00Z,null,null,200,,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:50:00Z,null,null,200,16,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:51:00Z,null,null,200,19,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T12:55:00Z,null,null,200,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:00:00Z,null,null,200,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:05:00Z,null,null,200,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:10:00Z,null,null,200,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:15:00Z,null,null,210,,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:20:00Z,null,null,210,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:25:00Z,null,null,210,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:30:00Z,null,null,220,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:35:00Z,null,null,220,,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:40:00Z,null,null,210,15,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:45:00Z,null,null,210,14,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:50:00Z,null,null,210,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:51:00Z,null,null,210,21,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T13:55:00Z,null,null,200,,8,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:00:00Z,null,null,200,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:05:00Z,null,null,200,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:10:00Z,null,null,190,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:15:00Z,null,null,200,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:20:00Z,null,null,200,16,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:25:00Z,null,null,200,18,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:30:00Z,null,null,200,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:35:00Z,null,null,200,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:40:00Z,null,null,200,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:45:00Z,null,null,200,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:50:00Z,null,null,210,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:51:00Z,null,null,210,22,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T14:55:00Z,null,null,200,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:00:00Z,null,null,200,18,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:05:00Z,null,null,200,21,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:10:00Z,null,null,200,22,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:15:00Z,null,null,210,19,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:20:00Z,null,null,200,19,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:25:00Z,null,null,190,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:30:00Z,null,null,200,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:35:00Z,null,null,180,,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:40:00Z,null,null,180,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:45:00Z,null,null,180,24,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:50:00Z,null,null,180,21,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:51:00Z,null,null,190,25,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T15:55:00Z,null,null,180,22,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:00:00Z,null,null,190,22,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:05:00Z,null,null,190,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:10:00Z,null,null,190,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:15:00Z,null,null,200,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:20:00Z,null,null,200,,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:25:00Z,null,null,190,24,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:30:00Z,null,null,190,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:35:00Z,null,null,180,24,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:40:00Z,null,null,180,27,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:45:00Z,null,null,180,24,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:50:00Z,null,null,190,21,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:51:00Z,null,null,190,28,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T16:55:00Z,null,null,200,25,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:00:00Z,null,null,190,29,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:05:00Z,null,null,190,,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:10:00Z,null,null,200,23,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:15:00Z,null,null,190,25,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:20:00Z,null,null,200,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:25:00Z,null,null,190,24,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:30:00Z,null,null,190,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:35:00Z,null,null,190,26,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:40:00Z,null,null,200,33,20,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:45:00Z,null,null,190,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:50:00Z,null,null,190,28,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:51:00Z,null,null,190,29,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T17:55:00Z,null,null,190,23,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:00:00Z,null,null,190,26,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:05:00Z,null,null,190,23,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:10:00Z,null,null,200,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:15:00Z,null,null,200,23,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:20:00Z,null,null,200,,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:25:00Z,null,null,190,21,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:30:00Z,null,null,190,,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:35:00Z,null,null,180,22,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:40:00Z,null,null,200,26,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:45:00Z,null,null,210,22,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:50:00Z,null,null,200,,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:51:00Z,null,null,200,27,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T18:55:00Z,null,null,200,24,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:00:00Z,null,null,220,17,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:05:00Z,null,null,220,24,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:10:00Z,null,null,210,18,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:15:00Z,null,null,210,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:20:00Z,null,null,190,25,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:25:00Z,null,null,190,27,19,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:30:00Z,null,null,200,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:35:00Z,null,null,190,19,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:40:00Z,null,null,220,17,11,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:45:00Z,null,null,200,26,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:50:00Z,null,null,200,25,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:51:00Z,null,null,210,28,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T19:55:00Z,null,null,210,16,10,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:00:00Z,null,null,200,24,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:05:00Z,null,null,180,22,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:10:00Z,null,null,210,22,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:15:00Z,null,null,220,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:20:00Z,null,null,200,25,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:25:00Z,null,null,200,24,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:30:00Z,null,null,210,,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:35:00Z,null,null,210,15,9,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:40:00Z,null,null,190,,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:45:00Z,null,null,190,25,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:50:00Z,null,null,200,27,18,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:51:00Z,null,null,200,28,17,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T20:55:00Z,null,null,190,24,16,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:00:00Z,null,null,190,25,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:05:00Z,null,null,190,21,12,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:10:00Z,null,null,190,26,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:15:00Z,null,null,210,24,14,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:20:00Z,null,null,180,26,15,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:25:00Z,null,null,190,21,13,
KBGD,Borger Hutchinson County Airport,35.695,-101.395,3054,2021-06-22T21:30:00Z,null,null,190,23,18,
