Station_ID, Name, Latitude, Longitude, Elevation (m), Date_Time (UTC),Peak_Wind Direction (Degrees), Peak_Wind Speed (), Precipitation accumulated (mm), Relative Humidity (%), Solar Radiation (W/m2), Temperature (c), Water Temperature (c), Wind Direction 10m (deg), Wind Gust 10m (m/s), Wind Speed 10m (m/s), 
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T17:05:00Z,null,null,59.436,51,820,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T18:05:00Z,null,null,59.436,46,985,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T19:05:00Z,null,null,59.436,34,1029,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T20:05:00Z,null,null,59.436,33,1031,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T21:05:00Z,null,null,59.436,30,959,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T22:05:00Z,null,null,59.436,30,680,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-19T23:05:00Z,null,null,59.436,34,318,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T00:05:00Z,null,null,59.436,38,326,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T01:05:00Z,null,null,59.436,46,81,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T02:05:00Z,null,null,66.04,76,7,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T03:05:00Z,null,null,66.04,84,0,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T04:05:00Z,null,null,66.04,87,0,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T05:05:00Z,null,null,66.04,91,0,11.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T06:05:00Z,null,null,66.04,92,0,10.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T07:05:00Z,null,null,66.04,94,0,9.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T08:05:00Z,null,null,66.04,95,0,9.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T09:05:00Z,null,null,66.04,96,0,8.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T10:05:00Z,null,null,66.04,93,0,8.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T11:05:00Z,null,null,66.04,95,0,7.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T12:05:00Z,null,null,66.04,92,7,7.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T13:05:00Z,null,null,66.04,91,134,9.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T14:05:00Z,null,null,66.04,83,324,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T15:05:00Z,null,null,66.04,67,538,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T16:05:00Z,null,null,66.04,61,733,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T17:05:00Z,null,null,66.04,49,886,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T18:05:00Z,null,null,66.04,39,986,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T19:05:00Z,null,null,66.04,33,1022,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T20:05:00Z,null,null,66.04,22,967,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T21:05:00Z,null,null,66.04,17,830,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T22:05:00Z,null,null,66.04,15,801,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-20T23:05:00Z,null,null,66.04,11,625,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T00:05:00Z,null,null,66.04,12,421,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T01:05:00Z,null,null,66.04,12,210,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T02:05:00Z,null,null,66.04,18,39,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T03:05:00Z,null,null,66.04,26,0,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T04:05:00Z,null,null,66.04,34,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T05:05:00Z,null,null,66.04,50,0,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T06:05:00Z,null,null,66.04,52,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T07:05:00Z,null,null,66.04,57,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T08:05:00Z,null,null,66.04,58,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T09:05:00Z,null,null,66.04,55,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T10:05:00Z,null,null,66.04,50,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T11:05:00Z,null,null,66.04,58,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T12:05:00Z,null,null,66.04,62,3,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T13:05:00Z,null,null,66.04,64,101,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T14:05:00Z,null,null,66.04,66,156,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T15:05:00Z,null,null,66.04,60,331,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T16:05:00Z,null,null,66.04,53,547,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T17:05:00Z,null,null,66.04,41,869,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T18:05:00Z,null,null,66.04,37,804,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T19:05:00Z,null,null,66.04,34,713,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T20:05:00Z,null,null,66.04,27,864,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T21:05:00Z,null,null,66.04,21,804,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T22:05:00Z,null,null,66.04,21,464,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-21T23:05:00Z,null,null,66.04,25,204,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T00:05:00Z,null,null,66.04,24,145,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T01:05:00Z,null,null,66.04,23,144,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T02:05:00Z,null,null,66.04,23,37,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T03:05:00Z,null,null,66.04,29,0,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T04:05:00Z,null,null,66.04,34,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T05:05:00Z,null,null,66.04,43,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T06:05:00Z,null,null,66.04,53,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T07:05:00Z,null,null,66.04,61,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T08:05:00Z,null,null,66.04,67,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T09:05:00Z,null,null,66.04,73,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T10:05:00Z,null,null,66.04,85,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T11:05:00Z,null,null,66.04,92,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T12:05:00Z,null,null,66.04,93,2,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T13:05:00Z,null,null,66.04,94,34,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T14:05:00Z,null,null,66.04,87,81,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T15:05:00Z,null,null,66.04,81,183,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T16:05:00Z,null,null,66.04,79,243,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T17:05:00Z,null,null,66.04,74,389,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T18:05:00Z,null,null,68.58,83,415,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T19:05:00Z,null,null,68.58,76,400,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T20:05:00Z,null,null,68.58,56,753,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T21:05:00Z,null,null,68.58,54,859,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T22:05:00Z,null,null,68.58,51,668,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-22T23:05:00Z,null,null,69.088,64,424,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T00:05:00Z,null,null,69.85,60,146,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T01:05:00Z,null,null,69.85,55,74,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T02:05:00Z,null,null,69.85,60,19,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T03:05:00Z,null,null,69.85,60,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T04:05:00Z,null,null,69.85,58,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T05:05:00Z,null,null,69.85,71,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T06:05:00Z,null,null,69.85,79,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T07:05:00Z,null,null,69.85,84,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T08:05:00Z,null,null,69.85,87,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T09:05:00Z,null,null,69.85,89,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T10:05:00Z,null,null,69.85,88,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T11:05:00Z,null,null,69.85,89,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T12:05:00Z,null,null,69.85,90,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T13:05:00Z,null,null,69.85,89,14,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T14:05:00Z,null,null,69.85,87,39,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T15:05:00Z,null,null,69.85,83,133,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T16:05:00Z,null,null,69.85,68,573,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T17:05:00Z,null,null,69.85,57,831,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T18:05:00Z,null,null,69.85,50,981,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T19:05:00Z,null,null,69.85,46,1016,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T20:05:00Z,null,null,69.85,39,954,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T21:05:00Z,null,null,69.85,30,775,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T22:05:00Z,null,null,69.85,18,710,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-23T23:05:00Z,null,null,69.85,24,736,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T00:05:00Z,null,null,69.85,13,485,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T01:05:00Z,null,null,69.85,11,257,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T02:05:00Z,null,null,69.85,14,57,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T03:05:00Z,null,null,69.85,19,1,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T04:05:00Z,null,null,69.85,58,0,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T05:05:00Z,null,null,69.85,73,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T06:05:00Z,null,null,69.85,78,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T07:05:00Z,null,null,69.85,82,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T08:05:00Z,null,null,69.85,83,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T09:05:00Z,null,null,69.85,86,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T10:05:00Z,null,null,69.85,86,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T11:05:00Z,null,null,69.85,84,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T12:05:00Z,null,null,69.85,88,2,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T13:05:00Z,null,null,69.85,87,44,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T14:05:00Z,null,null,69.85,75,172,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T15:05:00Z,null,null,69.85,66,457,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T16:05:00Z,null,null,69.85,46,759,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T17:05:00Z,null,null,69.85,34,917,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T18:05:00Z,null,null,69.85,16,1014,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T19:05:00Z,null,null,69.85,6,1065,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T20:05:00Z,null,null,69.85,5,1050,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T21:05:00Z,null,null,69.85,5,972,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T22:05:00Z,null,null,69.85,5,820,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-24T23:05:00Z,null,null,69.85,5,649,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T00:05:00Z,null,null,69.85,5,439,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T01:05:00Z,null,null,69.85,5,225,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T02:05:00Z,null,null,69.85,5,47,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T03:05:00Z,null,null,69.85,7,1,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T04:05:00Z,null,null,69.85,11,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T05:05:00Z,null,null,69.85,18,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T06:05:00Z,null,null,69.85,27,0,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T07:05:00Z,null,null,69.85,33,0,10.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T08:05:00Z,null,null,69.85,30,0,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T09:05:00Z,null,null,69.85,32,0,10.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T10:05:00Z,null,null,69.85,42,0,8.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T11:05:00Z,null,null,69.85,47,0,7.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T12:05:00Z,null,null,69.85,43,2,10,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T13:05:00Z,null,null,69.85,65,124,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T14:05:00Z,null,null,69.85,63,336,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T15:05:00Z,null,null,69.85,53,561,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T16:05:00Z,null,null,69.85,36,758,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T17:05:00Z,null,null,69.85,19,914,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T18:05:00Z,null,null,69.85,19,1007,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T19:05:00Z,null,null,69.85,16,1045,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T20:05:00Z,null,null,69.85,14,1026,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T21:05:00Z,null,null,69.85,15,951,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T22:05:00Z,null,null,69.85,12,813,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-25T23:05:00Z,null,null,69.85,10,642,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T00:05:00Z,null,null,69.85,15,412,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T01:05:00Z,null,null,69.85,16,221,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T02:05:00Z,null,null,69.85,27,46,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T03:05:00Z,null,null,69.85,42,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T04:05:00Z,null,null,69.85,47,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T05:05:00Z,null,null,69.85,52,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T06:05:00Z,null,null,69.85,67,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T07:05:00Z,null,null,69.85,77,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T08:05:00Z,null,null,69.85,81,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T09:05:00Z,null,null,69.85,82,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T10:05:00Z,null,null,69.85,82,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T11:05:00Z,null,null,69.85,87,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T12:05:00Z,null,null,69.85,93,7,10,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T13:05:00Z,null,null,69.85,84,71,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T14:05:00Z,null,null,69.85,70,291,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T15:05:00Z,null,null,69.85,67,457,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T16:05:00Z,null,null,69.85,62,526,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T17:05:00Z,null,null,69.85,46,579,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T18:05:00Z,null,null,69.85,41,615,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T19:05:00Z,null,null,69.85,28,573,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T20:05:00Z,null,null,69.85,20,959,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T21:05:00Z,null,null,69.85,9,808,28.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T22:05:00Z,null,null,69.85,7,430,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-26T23:05:00Z,null,null,69.85,8,410,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T00:05:00Z,null,null,69.85,8,361,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T01:05:00Z,null,null,69.85,8,115,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T02:05:00Z,null,null,69.85,10,51,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T03:05:00Z,null,null,69.85,13,0,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T04:05:00Z,null,null,69.85,15,0,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T05:05:00Z,null,null,69.85,17,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T06:05:00Z,null,null,69.85,27,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T07:05:00Z,null,null,69.85,30,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T08:05:00Z,null,null,69.85,32,0,11.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T09:05:00Z,null,null,69.85,30,0,11.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T10:05:00Z,null,null,69.85,47,0,7.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T11:05:00Z,null,null,69.85,39,0,8.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T12:05:00Z,null,null,69.85,41,8,8.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T13:05:00Z,null,null,69.85,37,82,11.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T14:05:00Z,null,null,69.85,26,308,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T15:05:00Z,null,null,69.85,21,575,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T16:05:00Z,null,null,69.85,19,764,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T17:05:00Z,null,null,69.85,16,916,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T18:05:00Z,null,null,69.85,14,1010,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T19:05:00Z,null,null,69.85,13,1045,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T20:05:00Z,null,null,69.85,11,1028,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T21:05:00Z,null,null,69.85,11,957,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T22:05:00Z,null,null,69.85,11,778,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-27T23:05:00Z,null,null,69.85,10,597,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-28T00:05:00Z,null,null,69.85,10,270,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-28T01:05:00Z,null,null,69.85,13,127,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-28T02:05:00Z,null,null,69.85,21,21,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-28T03:05:00Z,null,null,69.85,43,0,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-05-28T04:05:00Z,null,null,69.85,54,0,17.778,null,null,null,null,
