station,utc_valid,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
MLCN5,2021-04-30 00:05:00,1.25,0,383,,,67,38,25,38,14,21
MLCN5,2021-04-30 01:05:00,1.25,0,171,,,64,38,21,38,13,23
MLCN5,2021-04-30 02:05:00,1.25,0,16,,,53,37,15,38,7,38
MLCN5,2021-04-30 03:05:00,1.25,0,0,,,51,37,10,37,6,42
MLCN5,2021-04-30 04:05:00,1.25,0,0,,,48,37,10,37,7,45
MLCN5,2021-04-30 05:05:00,1.25,0,0,,,47,37,10,37,7,46
MLCN5,2021-04-30 06:05:00,1.25,0,0,,,45,37,8,36,2,48
MLCN5,2021-04-30 07:05:00,1.25,0,0,,,45,37,9,37,7,49
MLCN5,2021-04-30 08:05:00,1.25,0,0,,,39,37,9,36,6,61
MLCN5,2021-04-30 09:05:00,1.25,0,0,,,37,37,10,37,9,65
MLCN5,2021-04-30 10:05:00,1.25,0,0,,,37,37,12,37,10,64
MLCN5,2021-04-30 11:05:00,1.25,0,0,,,35,37,13,37,10,67
MLCN5,2021-04-30 12:00:00,,,,33,68,,,,,,
MLCN5,2021-04-30 12:05:00,1.25,0,1,,,33,37,12,37,9,70
MLCN5,2021-04-30 13:05:00,1.25,0,82,,,39,37,12,37,6,61
MLCN5,2021-04-30 14:05:00,1.25,0,293,,,45,37,9,37,5,52
MLCN5,2021-04-30 15:05:00,1.25,0,512,,,54,37,8,38,4,40
MLCN5,2021-04-30 16:05:00,1.25,0,712,,,60,38,8,38,5,33
MLCN5,2021-04-30 17:05:00,1.25,0,872,,,65,38,10,38,3,27
MLCN5,2021-04-30 18:05:00,1.25,0,974,,,66,38,12,38,5,26
MLCN5,2021-04-30 19:05:00,1.25,0,1014,,,68,38,14,38,7,22
MLCN5,2021-04-30 20:05:00,1.25,0,997,,,71,38,16,38,4,20
MLCN5,2021-04-30 21:05:00,1.25,0,917,,,72,38,19,38,8,17
MLCN5,2021-04-30 22:05:00,1.25,0,778,,,72,38,16,38,8,17
MLCN5,2021-04-30 23:05:00,1.25,0,597,,,72,38,18,38,10,15
MLCN5,2021-05-01 00:05:00,1.25,0,385,,,70,38,19,38,11,16
MLCN5,2021-05-01 01:05:00,1.25,0,173,,,67,38,18,37,11,19
MLCN5,2021-05-01 02:05:00,1.25,0,17,,,61,37,15,38,6,24
MLCN5,2021-05-01 03:05:00,1.25,0,0,,,54,37,10,37,4,31
MLCN5,2021-05-01 04:05:00,1.25,0,0,,,51,37,6,37,5,33
MLCN5,2021-05-01 05:05:00,1.25,0,0,,,47,37,5,37,2,42
MLCN5,2021-05-01 06:05:00,1.25,0,0,,,44,37,3,37,0,47
MLCN5,2021-05-01 07:05:00,1.25,0,0,,,44,37,2,37,0,47
MLCN5,2021-05-01 08:05:00,1.25,0,0,,,41,37,5,37,3,56
MLCN5,2021-05-01 09:05:00,1.25,0,0,,,45,37,9,37,6,51
MLCN5,2021-05-01 10:05:00,1.25,0,0,,,40,37,8,37,2,64
MLCN5,2021-05-01 11:05:00,1.25,0,0,,,40,37,4,37,1,65
MLCN5,2021-05-01 12:00:00,,,,33,72,,,,,,
MLCN5,2021-05-01 12:05:00,1.25,0,1,,,42,37,4,37,4,62
MLCN5,2021-05-01 13:05:00,1.25,0,83,,,44,37,4,37,3,66
MLCN5,2021-05-01 14:05:00,1.25,0,294,,,52,37,6,37,4,42
MLCN5,2021-05-01 15:05:00,1.25,0,514,,,60,38,12,38,7,35
MLCN5,2021-05-01 16:05:00,1.25,0,714,,,63,38,15,38,11,31
MLCN5,2021-05-01 17:05:00,1.25,0,872,,,67,38,19,38,11,26
MLCN5,2021-05-01 18:05:00,1.25,0,976,,,71,38,18,37,10,22
MLCN5,2021-05-01 19:05:00,1.25,0,1017,,,75,38,15,38,9,17
MLCN5,2021-05-01 20:05:00,1.25,0,994,,,78,38,13,38,6,15
MLCN5,2021-05-01 21:05:00,1.25,0,926,,,80,38,11,38,5,13
MLCN5,2021-05-01 22:05:00,1.25,0,778,,,81,38,18,38,7,12
MLCN5,2021-05-01 23:05:00,1.25,0,595,,,81,38,18,38,9,12
MLCN5,2021-05-02 00:05:00,1.25,0,341,,,78,38,21,38,13,14
MLCN5,2021-05-02 01:05:00,1.25,0,180,,,75,38,20,38,12,16
MLCN5,2021-05-02 02:05:00,1.25,0,20,,,70,38,27,37,16,25
MLCN5,2021-05-02 03:05:00,1.25,0,0,,,66,38,26,38,15,31
MLCN5,2021-05-02 04:05:00,1.25,0,0,,,64,37,30,38,12,35
MLCN5,2021-05-02 05:05:00,1.25,0,0,,,62,37,23,37,12,39
MLCN5,2021-05-02 06:05:00,1.25,0,0,,,61,37,22,37,16,41
MLCN5,2021-05-02 07:05:00,1.25,0,0,,,59,37,23,38,13,45
MLCN5,2021-05-02 08:05:00,1.25,0,0,,,59,37,18,37,5,45
MLCN5,2021-05-02 09:05:00,1.25,0,0,,,55,37,10,37,6,52
MLCN5,2021-05-02 10:05:00,1.25,0,0,,,53,37,10,37,8,57
MLCN5,2021-05-02 11:05:00,1.25,0,0,,,48,37,7,37,5,64
MLCN5,2021-05-02 12:00:00,,,,42,81,,,,,,
MLCN5,2021-05-02 12:05:00,1.25,0,0,,,44,37,5,37,4,73
MLCN5,2021-05-02 13:05:00,1.25,0,43,,,47,37,6,37,2,70
MLCN5,2021-05-02 14:05:00,1.25,0,289,,,63,38,7,38,4,37
MLCN5,2021-05-02 15:05:00,1.25,0,521,,,71,38,9,38,7,20
MLCN5,2021-05-02 16:05:00,1.25,0,720,,,74,38,17,38,12,16
MLCN5,2021-05-02 17:05:00,1.25,0,878,,,77,38,15,38,4,14
MLCN5,2021-05-02 18:05:00,1.25,0,914,,,79,38,18,38,10,12
MLCN5,2021-05-02 19:05:00,1.25,0,951,,,81,38,21,38,11,8
MLCN5,2021-05-02 20:05:00,1.25,0,986,,,83,38,31,38,11,6
MLCN5,2021-05-02 21:05:00,1.25,0,936,,,83,38,22,38,13,7
MLCN5,2021-05-02 22:05:00,1.25,0,800,,,83,38,27,38,16,5
MLCN5,2021-05-02 23:05:00,1.25,0,613,,,82,38,28,38,13,5
MLCN5,2021-05-03 00:05:00,1.25,0,391,,,81,38,23,38,16,6
MLCN5,2021-05-03 01:05:00,1.25,0,,,,77,38,25,38,17,6
MLCN5,2021-05-03 02:05:00,1.25,0,21,,,66,38,22,38,14,26
MLCN5,2021-05-03 03:05:00,1.25,0,0,,,59,37,24,38,14,37
MLCN5,2021-05-03 04:05:00,1.25,0,0,,,56,37,17,37,9,44
MLCN5,2021-05-03 05:05:00,1.25,0,0,,,47,37,10,37,7,58
MLCN5,2021-05-03 06:05:00,1.25,0,,,,51,37,14,37,9,56
MLCN5,2021-05-03 07:05:00,1.25,0,0,,,52,37,30,37,17,61
MLCN5,2021-05-03 08:05:00,1.25,0,0,,,52,37,25,37,17,66
MLCN5,2021-05-03 09:05:00,1.25,0,0,,,49,37,15,37,10,71
MLCN5,2021-05-03 10:05:00,1.25,0,0,,,48,37,17,37,11,78
MLCN5,2021-05-03 11:05:00,1.25,0,0,,,46,37,17,37,13,83
MLCN5,2021-05-03 12:00:00,,,,44,83,,,,,,
MLCN5,2021-05-03 12:05:00,1.25,0,1,,,44,37,16,37,10,85
MLCN5,2021-05-03 13:05:00,1.25,0,48,,,46,37,12,37,8,82
MLCN5,2021-05-03 14:05:00,1.25,0,238,,,52,37,17,37,12,68
MLCN5,2021-05-03 15:05:00,1.25,0,365,,,55,37,19,37,12,59
MLCN5,2021-05-03 16:05:00,1.25,0,239,,,55,37,17,37,12,58
MLCN5,2021-05-03 17:05:00,1.25,0,462,,,57,37,22,37,16,53
MLCN5,2021-05-03 18:05:00,1.25,0,235,,,53,37,26,37,18,58
MLCN5,2021-05-03 19:05:00,1.25,0,82,,,50,37,27,37,21,57
MLCN5,2021-05-03 20:05:00,1.39,0.14,56,,,45,37,26,37,17,88
MLCN5,2021-05-03 21:05:00,1.41,0.02,76,,,44,37,25,37,16,82
MLCN5,2021-05-03 22:05:00,1.53,0.12,31,,,43,37,23,37,9,88
MLCN5,2021-05-03 23:05:00,1.64,0.11,52,,,42,37,19,37,10,87
MLCN5,2021-05-04 00:05:00,1.68,0.04,71,,,42,37,13,36,9,87
MLCN5,2021-05-04 01:05:00,1.69,0.01,87,,,42,37,20,37,15,86
MLCN5,2021-05-04 02:05:00,1.69,0,13,,,41,37,20,37,14,86
MLCN5,2021-05-04 03:05:00,1.69,0,0,,,41,37,21,37,12,87
MLCN5,2021-05-04 04:05:00,1.69,0,0,,,41,37,14,37,9,88
MLCN5,2021-05-04 05:05:00,1.69,0,0,,,40,37,16,37,11,87
MLCN5,2021-05-04 06:05:00,1.69,0,0,,,39,37,17,37,10,89
MLCN5,2021-05-04 07:05:00,1.69,0,0,,,40,37,12,37,7,90
MLCN5,2021-05-04 08:05:00,1.69,0,0,,,39,37,11,37,6,87
MLCN5,2021-05-04 09:05:00,1.69,0,0,,,40,37,11,37,8,86
MLCN5,2021-05-04 10:05:00,1.69,0,0,,,39,37,12,37,6,88
MLCN5,2021-05-04 11:05:00,1.69,0,0,,,39,37,9,37,4,92
MLCN5,2021-05-04 12:00:00,,,,39,57,,,,,,
MLCN5,2021-05-04 12:05:00,1.69,0,0,,,39,37,5,37,3,91
MLCN5,2021-05-04 13:05:00,1.69,0,13,,,40,37,9,37,5,87
MLCN5,2021-05-04 14:05:00,1.69,0,61,,,41,37,9,37,5,80
MLCN5,2021-05-04 15:05:00,1.69,0,170,,,43,37,10,36,7,74
MLCN5,2021-05-04 16:05:00,1.69,0,228,,,44,37,9,36,5,70
MLCN5,2021-05-04 17:05:00,1.69,0,513,,,49,37,10,37,6,60
MLCN5,2021-05-04 18:05:00,1.69,0,622,,,50,37,15,37,9,62
MLCN5,2021-05-04 19:05:00,1.69,0,846,,,53,37,17,37,10,61
MLCN5,2021-05-04 20:05:00,1.69,0,901,,,54,37,19,38,12,61
MLCN5,2021-05-04 21:05:00,1.69,0,812,,,58,37,18,37,10,54
MLCN5,2021-05-04 22:05:00,1.69,0,649,,,58,37,20,37,13,53
MLCN5,2021-05-04 23:05:00,1.69,0,586,,,60,37,21,37,13,50
MLCN5,2021-05-05 00:05:00,1.69,0,338,,,60,37,20,38,13,51
MLCN5,2021-05-05 01:05:00,1.69,0,174,,,58,37,22,38,14,53
MLCN5,2021-05-05 02:05:00,1.69,0,20,,,54,37,22,37,13,60
MLCN5,2021-05-05 03:05:00,1.69,0,0,,,53,37,18,37,9,64
MLCN5,2021-05-05 04:05:00,1.69,0,0,,,51,37,16,37,9,66
MLCN5,2021-05-05 05:05:00,1.69,0,0,,,51,37,19,37,11,65
MLCN5,2021-05-05 06:05:00,1.69,0,0,,,51,37,20,37,10,65
MLCN5,2021-05-05 07:05:00,1.69,0,0,,,50,37,19,37,9,65
MLCN5,2021-05-05 08:05:00,1.69,0,0,,,49,37,14,37,5,67
MLCN5,2021-05-05 09:05:00,1.69,0,0,,,44,37,6,37,5,81
MLCN5,2021-05-05 10:05:00,1.69,0,0,,,40,37,5,37,2,89
MLCN5,2021-05-05 11:05:00,1.69,0,0,,,39,37,5,37,2,91
MLCN5,2021-05-05 12:00:00,,,,38,60,,,,,,
MLCN5,2021-05-05 12:05:00,1.69,0,1,,,38,37,13,37,6,94
MLCN5,2021-05-05 13:05:00,1.69,0,93,,,42,37,15,37,12,87
MLCN5,2021-05-05 14:05:00,1.69,0,289,,,52,37,11,37,5,71
MLCN5,2021-05-05 15:05:00,1.69,0,509,,,57,37,7,37,3,57
MLCN5,2021-05-05 16:05:00,1.69,0,707,,,60,38,8,37,5,52
MLCN5,2021-05-05 17:05:00,1.69,0,863,,,62,38,11,38,6,49
MLCN5,2021-05-05 18:05:00,1.69,0,960,,,66,38,12,38,5,42
MLCN5,2021-05-05 19:05:00,1.69,0,997,,,70,38,14,38,7,34
MLCN5,2021-05-05 21:05:00,1.69,,902,,,74,211,18,144,7,26
MLCN5,2021-05-05 22:05:00,1.69,0,770,,,75,84,13,215,4,24
MLCN5,2021-05-05 23:05:00,1.69,0,585,,,76,154,13,188,5,23
MLCN5,2021-05-06 00:05:00,1.69,0,227,,,72,102,20,101,15,27
MLCN5,2021-05-06 01:05:00,1.69,0,66,,,67,83,25,80,14,32
MLCN5,2021-05-06 02:05:00,1.69,0,16,,,62,71,24,59,16,40
MLCN5,2021-05-06 03:05:00,1.69,0,0,,,56,42,28,53,20,47
MLCN5,2021-05-06 04:05:00,1.69,0,0,,,53,40,26,54,17,55
MLCN5,2021-05-06 05:05:00,1.69,0,0,,,50,5,27,45,9,58
MLCN5,2021-05-06 06:05:00,1.69,0,,,,50,10,23,316,13,55
MLCN5,2021-05-06 07:05:00,1.69,0,0,,,46,313,17,23,8,65
MLCN5,2021-05-06 08:05:00,1.69,0,0,,,44,345,12,337,8,69
MLCN5,2021-05-06 09:05:00,1.69,0,0,,,42,345,9,339,6,73
MLCN5,2021-05-06 10:05:00,1.69,0,0,,,41,349,8,341,6,76
MLCN5,2021-05-06 11:05:00,1.69,0,0,,,44,348,8,342,3,74
MLCN5,2021-05-06 12:00:00,,,,38,76,,,,,,
MLCN5,2021-05-06 12:05:00,1.69,0,1,,,41,325,7,314,6,78
MLCN5,2021-05-06 13:05:00,1.69,0,90,,,45,349,9,352,6,74
MLCN5,2021-05-06 14:05:00,1.69,0,296,,,52,332,8,347,5,60
MLCN5,2021-05-06 15:05:00,1.69,0,516,,,57,160,8,155,3,54
MLCN5,2021-05-06 16:05:00,1.69,0,704,,,59,190,11,180,5,51
MLCN5,2021-05-06 17:05:00,1.69,0,841,,,60,190,14,173,8,50
MLCN5,2021-05-06 18:05:00,1.69,0,933,,,64,155,14,149,7,46
MLCN5,2021-05-06 19:05:00,1.69,0,992,,,66,184,16,190,9,43
MLCN5,2021-05-06 20:05:00,1.69,0,983,,,68,167,19,161,10,39
MLCN5,2021-05-06 21:05:00,1.69,0,906,,,70,183,20,176,13,34
MLCN5,2021-05-06 22:05:00,1.69,0,771,,,70,180,21,194,12,33
MLCN5,2021-05-06 23:05:00,1.69,0,591,,,71,172,21,177,11,32
MLCN5,2021-05-07 00:05:00,1.69,0,382,,,71,182,20,207,12,31
MLCN5,2021-05-07 01:05:00,1.69,0,172,,,69,179,19,168,11,33
MLCN5,2021-05-07 02:05:00,1.69,0,23,,,66,151,20,152,9,38
MLCN5,2021-05-07 03:05:00,1.69,0,0,,,59,68,12,155,3,49
MLCN5,2021-05-07 04:05:00,1.69,0,0,,,58,148,7,161,5,51
MLCN5,2021-05-07 05:05:00,1.69,0,0,,,50,23,6,161,5,68
MLCN5,2021-05-07 06:05:00,1.69,0,0,,,53,128,5,17,2,59
MLCN5,2021-05-07 07:05:00,1.69,0,0,,,49,19,5,36,1,70
MLCN5,2021-05-07 08:05:00,1.69,0,0,,,50,29,4,31,3,68
MLCN5,2021-05-07 09:05:00,1.69,0,0,,,48,122,5,74,1,76
MLCN5,2021-05-07 10:05:00,1.69,0,0,,,52,215,5,197,3,68
MLCN5,2021-05-07 11:05:00,1.69,0,0,,,55,190,13,185,9,68
MLCN5,2021-05-07 12:00:00,,,,41,71,,,,,,
MLCN5,2021-05-07 12:05:00,1.69,0,1,,,52,220,12,193,7,72
MLCN5,2021-05-07 13:05:00,1.69,0,64,,,56,199,8,217,5,67
MLCN5,2021-05-07 14:05:00,1.69,0,226,,,61,186,10,185,7,56
MLCN5,2021-05-07 15:05:00,1.69,0,502,,,66,151,13,176,5,45
MLCN5,2021-05-07 16:05:00,1.69,0,731,,,71,183,17,177,11,37
MLCN5,2021-05-07 17:05:00,1.69,0,620,,,73,174,18,200,11,35
MLCN5,2021-05-07 18:05:00,1.69,0,1001,,,80,185,17,162,12,26
MLCN5,2021-05-07 19:05:00,1.69,0,320,,,69,317,33,290,21,29
MLCN5,2021-05-07 20:05:00,1.69,0,267,,,71,47,19,337,12,33
MLCN5,2021-05-07 21:05:00,1.7,0.01,304,,,74,104,18,77,9,34
MLCN5,2021-05-07 22:05:00,1.7,0,232,,,73,253,31,258,22,24
MLCN5,2021-05-07 23:05:00,1.7,0,121,,,66,251,44,261,10,38
MLCN5,2021-05-08 00:05:00,1.7,0,102,,,68,227,20,216,10,33
MLCN5,2021-05-08 01:05:00,1.7,0,124,,,67,172,17,185,10,36
MLCN5,2021-05-08 02:05:00,1.7,0,29,,,64,176,17,168,12,41
MLCN5,2021-05-08 03:05:00,1.7,0,0,,,61,166,17,193,9,52
MLCN5,2021-05-08 04:05:00,1.7,0,0,,,58,183,13,175,5,59
MLCN5,2021-05-08 05:05:00,1.7,0,0,,,52,62,9,181,4,76
MLCN5,2021-05-08 06:05:00,1.7,0,0,,,52,137,9,158,6,76
MLCN5,2021-05-08 07:05:00,1.7,0,0,,,60,174,26,174,15,57
MLCN5,2021-05-08 08:05:00,1.7,0,0,,,59,169,19,162,13,59
MLCN5,2021-05-08 09:05:00,1.7,0,0,,,59,179,21,177,11,59
MLCN5,2021-05-08 10:05:00,1.7,0,0,,,56,208,18,169,12,64
MLCN5,2021-05-08 11:05:00,1.7,0,0,,,55,196,17,188,12,70
MLCN5,2021-05-08 12:00:00,,,,52,80,,,,,,
MLCN5,2021-05-08 12:05:00,1.7,0,1,,,53,193,15,197,8,74
MLCN5,2021-05-08 13:05:00,1.7,0,97,,,55,163,8,190,5,68
MLCN5,2021-05-08 14:05:00,1.7,0,282,,,63,194,6,171,3,48
MLCN5,2021-05-08 15:05:00,1.7,0,358,,,66,112,8,100,6,44
MLCN5,2021-05-08 16:05:00,1.7,0,660,,,72,229,19,222,12,11
MLCN5,2021-05-08 17:05:00,1.7,0,908,,,75,279,23,275,14,9
MLCN5,2021-05-08 18:05:00,1.7,0,908,,,77,286,21,292,11,9
MLCN5,2021-05-08 19:05:00,1.7,0,1012,,,78,277,38,263,23,7
MLCN5,2021-05-08 20:05:00,1.7,0,966,,,79,235,30,250,14,8
MLCN5,2021-05-08 21:05:00,1.7,0,,,,80,259,31,265,14,8
MLCN5,2021-05-08 22:05:00,1.7,0,820,,,79,258,32,263,16,8
MLCN5,2021-05-08 23:05:00,1.7,0,234,,,76,255,30,260,20,10
MLCN5,2021-05-09 00:05:00,1.7,0,294,,,75,274,36,292,23,13
MLCN5,2021-05-09 01:05:00,1.7,0,188,,,72,285,33,280,18,14
MLCN5,2021-05-09 02:05:00,1.7,0,25,,,67,281,34,273,22,19
MLCN5,2021-05-09 03:05:00,1.7,0,0,,,63,273,30,301,9,23
MLCN5,2021-05-09 04:05:00,1.7,0,0,,,56,293,13,271,6,31
MLCN5,2021-05-09 05:05:00,1.7,0,0,,,55,17,13,32,9,33
MLCN5,2021-05-09 06:05:00,1.7,0,0,,,50,65,10,50,6,58
MLCN5,2021-05-09 07:05:00,1.7,0,0,,,50,88,19,38,5,60
MLCN5,2021-05-09 08:05:00,1.7,0,0,,,48,327,12,344,10,66
MLCN5,2021-05-09 09:05:00,1.7,0,0,,,46,329,16,355,10,66
MLCN5,2021-05-09 10:05:00,1.7,0,0,,,42,308,13,328,6,75
MLCN5,2021-05-09 11:05:00,1.7,0,0,,,38,30,7,294,4,81
MLCN5,2021-05-09 12:00:00,,,,38,80,,,,,,
MLCN5,2021-05-09 12:05:00,1.7,0,2,,,39,336,8,332,5,82
MLCN5,2021-05-09 13:05:00,1.7,0,90,,,47,3,12,290,3,68
MLCN5,2021-05-09 14:05:00,1.7,0,276,,,53,26,13,28,7,56
MLCN5,2021-05-09 15:05:00,1.7,0,525,,,55,90,16,93,11,56
MLCN5,2021-05-09 16:05:00,1.7,0,653,,,55,108,19,102,12,54
MLCN5,2021-05-09 17:05:00,1.7,0,861,,,57,123,19,88,10,52
MLCN5,2021-05-09 18:05:00,1.7,0,759,,,57,152,19,121,11,51
MLCN5,2021-05-09 19:05:00,1.7,0,501,,,59,148,23,141,14,47
MLCN5,2021-05-09 20:05:00,1.7,0,302,,,59,175,20,125,11,45
MLCN5,2021-05-09 21:05:00,1.7,0,431,,,62,144,27,152,18,40
MLCN5,2021-05-09 22:05:00,1.7,0,792,,,63,175,28,143,18,38
MLCN5,2021-05-09 23:05:00,1.7,0,573,,,64,163,25,178,15,37
MLCN5,2021-05-10 00:05:00,1.7,0,94,,,61,158,23,152,4,40
MLCN5,2021-05-10 01:05:00,1.7,0,83,,,59,123,16,180,8,49
MLCN5,2021-05-10 02:05:00,1.7,0,15,,,54,135,21,182,11,60
MLCN5,2021-05-10 03:05:00,1.7,0,0,,,51,111,19,102,13,68
MLCN5,2021-05-10 04:05:00,1.7,0,0,,,48,90,21,82,14,83
MLCN5,2021-05-10 05:05:00,1.7,0,0,,,46,47,24,91,5,84
MLCN5,2021-05-10 06:05:00,1.7,0,0,,,46,71,17,77,12,82
MLCN5,2021-05-10 07:05:00,1.7,0,0,,,45,100,23,90,16,87
MLCN5,2021-05-10 08:05:00,1.7,0,0,,,44,109,19,105,11,89
MLCN5,2021-05-10 09:05:00,1.72,0.02,0,,,43,126,19,100,8,94
MLCN5,2021-05-10 10:05:00,1.72,0,0,,,43,132,12,134,7,93
MLCN5,2021-05-10 11:05:00,1.72,0,0,,,43,124,13,130,9,95
MLCN5,2021-05-10 12:00:00,,,,39,64,,,,,,
MLCN5,2021-05-10 12:05:00,1.74,0.02,0,,,42,112,13,118,10,98
MLCN5,2021-05-10 13:05:00,1.75,0.01,21,,,41,114,19,125,10,98
MLCN5,2021-05-10 14:05:00,1.75,0,45,,,41,118,17,126,12,98
MLCN5,2021-05-10 15:05:00,1.75,0,78,,,41,123,17,123,12,98
MLCN5,2021-05-10 16:05:00,1.75,0,147,,,43,156,16,124,9,98
MLCN5,2021-05-10 17:05:00,1.75,0,226,,,44,153,17,176,10,93
MLCN5,2021-05-10 18:05:00,1.75,0,301,,,48,152,17,132,11,83
MLCN5,2021-05-10 19:05:00,1.75,0,,,,50,176,17,167,11,77
MLCN5,2021-05-10 20:05:00,1.75,0,759,,,54,175,20,149,13,65
MLCN5,2021-05-10 21:05:00,1.75,0,753,,,55,161,23,167,15,62
MLCN5,2021-05-10 22:05:00,1.75,0,763,,,57,143,23,154,15,58
MLCN5,2021-05-10 23:05:00,1.75,0,626,,,57,135,26,129,15,57
MLCN5,2021-05-11 00:05:00,1.75,0,274,,,55,111,26,131,16,63
MLCN5,2021-05-11 01:05:00,1.75,0,89,,,52,115,24,113,16,67
MLCN5,2021-05-11 02:05:00,1.75,0,13,,,50,115,21,107,10,75
MLCN5,2021-05-11 03:05:00,1.75,0,0,,,45,123,19,115,9,91
MLCN5,2021-05-11 04:05:00,1.75,0,0,,,45,100,18,120,13,92
MLCN5,2021-05-11 05:05:00,1.75,0,0,,,44,113,19,97,11,95
MLCN5,2021-05-11 06:05:00,1.75,0,0,,,44,124,22,129,10,97
MLCN5,2021-05-11 07:05:00,1.75,0,0,,,43,105,16,122,10,99
MLCN5,2021-05-11 08:05:00,1.75,0,0,,,43,110,15,94,11,100
MLCN5,2021-05-11 09:05:00,1.76,0.01,0,,,42,113,16,117,12,100
MLCN5,2021-05-11 10:05:00,1.76,0,0,,,43,131,15,107,9,100
MLCN5,2021-05-11 11:05:00,1.76,0,0,,,43,95,14,124,7,98
MLCN5,2021-05-11 12:00:00,,,,41,57,,,,,,
MLCN5,2021-05-11 12:05:00,1.77,0.01,0,,,43,45,10,75,6,99
MLCN5,2021-05-11 13:05:00,1.81,0.04,14,,,40,18,15,19,11,98
MLCN5,2021-05-11 14:05:00,1.81,0,69,,,42,21,14,24,10,96
MLCN5,2021-05-11 15:05:00,1.81,0,183,,,44,66,13,26,8,91
MLCN5,2021-05-11 16:05:00,1.81,0,219,,,45,95,13,70,9,90
MLCN5,2021-05-11 17:05:00,1.81,0,242,,,46,93,16,81,12,88
MLCN5,2021-05-11 18:05:00,1.81,0,248,,,46,112,17,107,10,91
MLCN5,2021-05-11 19:05:00,1.82,0.01,272,,,46,111,14,110,9,94
MLCN5,2021-05-11 20:05:00,1.83,0.01,280,,,45,101,18,96,13,93
MLCN5,2021-05-11 21:05:00,1.83,0,,,,44,93,20,92,15,94
MLCN5,2021-05-11 22:05:00,1.83,0,172,,,44,106,22,93,15,89
MLCN5,2021-05-11 23:05:00,1.83,0,68,,,42,93,24,83,18,94
MLCN5,2021-05-12 00:05:00,1.83,0,39,,,41,88,23,80,15,99
MLCN5,2021-05-12 01:05:00,1.83,0,10,,,39,66,21,75,15,99
MLCN5,2021-05-12 02:05:00,1.83,0,1,,,39,67,21,72,12,97
MLCN5,2021-05-12 03:05:00,1.83,0,0,,,39,68,17,60,10,97
MLCN5,2021-05-12 04:05:00,1.83,0,0,,,39,61,14,56,11,97
MLCN5,2021-05-12 05:05:00,1.83,0,0,,,38,78,13,61,10,96
MLCN5,2021-05-12 06:05:00,1.83,0,0,,,38,85,13,97,8,97
MLCN5,2021-05-12 07:05:00,1.83,0,0,,,38,85,12,111,8,97
MLCN5,2021-05-12 08:05:00,1.83,0,0,,,37,134,12,77,3,98
MLCN5,2021-05-12 09:05:00,1.83,0,0,,,37,108,10,114,7,97
MLCN5,2021-05-12 10:05:00,1.84,0.01,0,,,37,132,11,114,5,96
MLCN5,2021-05-12 11:05:00,1.84,0,0,,,38,129,10,134,6,95
MLCN5,2021-05-12 12:00:00,,,,37,46,,,,,,
MLCN5,2021-05-12 12:05:00,1.84,0,0,,,37,131,11,140,7,98
MLCN5,2021-05-12 13:05:00,1.84,0,9,,,38,128,9,134,5,99
MLCN5,2021-05-12 14:05:00,1.84,0,52,,,39,125,8,129,5,94
MLCN5,2021-05-12 15:05:00,1.84,0,94,,,40,128,9,120,6,96
MLCN5,2021-05-12 16:05:00,1.84,0,142,,,41,174,9,178,7,94
MLCN5,2021-05-12 17:05:00,1.84,0,196,,,42,182,10,183,7,95
MLCN5,2021-05-12 18:05:00,1.84,0,303,,,44,163,10,165,7,88
MLCN5,2021-05-12 19:05:00,1.84,0,339,,,45,171,15,158,10,83
MLCN5,2021-05-12 20:05:00,1.84,0,321,,,46,171,16,182,10,81
MLCN5,2021-05-12 21:05:00,1.84,0,257,,,46,172,18,166,10,81
MLCN5,2021-05-12 22:05:00,1.84,0,209,,,45,146,17,168,11,87
MLCN5,2021-05-12 23:05:00,1.84,0,125,,,45,153,15,145,9,86
MLCN5,2021-05-13 00:05:00,1.84,0,93,,,47,152,14,144,9,80
MLCN5,2021-05-13 01:05:00,1.84,0,88,,,49,135,14,161,8,76
MLCN5,2021-05-13 02:05:00,1.84,0,28,,,44,103,14,106,10,92
MLCN5,2021-05-13 03:05:00,1.84,0,0,,,41,86,14,104,5,96
MLCN5,2021-05-13 04:05:00,1.84,0,0,,,40,73,9,85,6,97
MLCN5,2021-05-13 05:05:00,1.84,0,0,,,39,86,6,85,5,97
MLCN5,2021-05-13 06:05:00,1.84,0,0,,,39,90,9,95,5,96
MLCN5,2021-05-13 07:05:00,1.84,0,0,,,37,248,7,106,1,98
MLCN5,2021-05-13 08:05:00,1.84,0,0,,,40,327,3,70,0,97
MLCN5,2021-05-13 09:05:00,1.84,0,0,,,42,152,5,105,3,94
MLCN5,2021-05-13 10:05:00,1.84,0,0,,,42,144,7,152,5,91
MLCN5,2021-05-13 11:05:00,1.84,0,0,,,42,155,8,145,5,91
MLCN5,2021-05-13 12:00:00,,,,37,49,,,,,,
MLCN5,2021-05-13 12:05:00,1.84,0,0,,,43,132,11,136,7,91
MLCN5,2021-05-13 13:05:00,1.84,0,28,,,43,147,9,138,6,91
MLCN5,2021-05-13 14:05:00,1.84,0,101,,,45,172,11,188,8,84
MLCN5,2021-05-13 15:05:00,1.84,0,281,,,48,180,13,207,9,77
