filename,samplingrate,bit,duration,channels,index,fft_w,min_freq,max_freq,left_channel,right_channel,aru,site
20210520_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.132492805,NA ,aru01,sswma
20210520_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.939054344,NA ,aru01,sswma
20210520_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.821485969,NA ,aru01,sswma
20210521_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.009782285,NA ,aru01,sswma
20210521_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.581173852,NA ,aru01,sswma
20210521_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.597147625,NA ,aru01,sswma
20210521_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.377908825,NA ,aru01,sswma
20210521_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.921616745,NA ,aru01,sswma
20210521_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.934709544,NA ,aru01,sswma
20210521_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.363990936,NA ,aru01,sswma
20210521_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.341855602,NA ,aru01,sswma
20210521_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.392116786,NA ,aru01,sswma
20210521_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.627896572,NA ,aru01,sswma
20210521_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.075121246,NA ,aru01,sswma
20210521_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.715987912,NA ,aru01,sswma
20210521_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.990434004,NA ,aru01,sswma
20210521_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.640735649,NA ,aru01,sswma
20210521_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.888740707,NA ,aru01,sswma
20210521_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.908093412,NA ,aru01,sswma
20210521_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.510032229,NA ,aru01,sswma
20210521_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.943588531,NA ,aru01,sswma
20210521_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.158777579,NA ,aru01,sswma
20210521_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.495005919,NA ,aru01,sswma
20210521_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.45534016,NA ,aru01,sswma
20210521_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.479063785,NA ,aru01,sswma
20210521_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.385847397,NA ,aru01,sswma
20210521_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.870205709,NA ,aru01,sswma
20210521_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.101754913,NA ,aru01,sswma
20210521_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.320954556,NA ,aru01,sswma
20210521_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.878297864,NA ,aru01,sswma
20210521_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.355164726,NA ,aru01,sswma
20210521_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.08666583,NA ,aru01,sswma
20210521_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.756166111,NA ,aru01,sswma
20210521_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.198252958,NA ,aru01,sswma
20210521_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.321427893,NA ,aru01,sswma
20210521_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.606235666,NA ,aru01,sswma
20210521_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.077101879,NA ,aru01,sswma
20210521_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.048322894,NA ,aru01,sswma
20210521_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.668902549,NA ,aru01,sswma
20210521_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.037530894,NA ,aru01,sswma
20210521_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.938733195,NA ,aru01,sswma
20210521_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.568160796,NA ,aru01,sswma
20210521_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.15131338,NA ,aru01,sswma
20210521_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.354507285,NA ,aru01,sswma
20210521_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.131762286,NA ,aru01,sswma
20210521_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.88100991,NA ,aru01,sswma
20210521_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.420349954,NA ,aru01,sswma
20210521_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.491127765,NA ,aru01,sswma
20210521_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.293292953,NA ,aru01,sswma
20210521_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.88639943,NA ,aru01,sswma
